taskid,tweetid,text,date,username,category,taskCompletionTime
406831,399063344402792448,@ANCALERTS  @Karen_DaviLaAftermath of Bagyong Yolanda here in Capiz.. #RescuePH #YolandaPH http://t.co/NOiTQEglxu,2013-11-09 06:38:10,jehelzhie726,Infrastructure Damage,2013-11-11T04:28:36.273278
406831,399063344402792448,@ANCALERTS  @Karen_DaviLaAftermath of Bagyong Yolanda here in Capiz.. #RescuePH #YolandaPH http://t.co/NOiTQEglxu,2013-11-09 06:38:10,jehelzhie726,Infrastructure Damage,2013-11-11T04:28:36.273278
406832,399063356205580288,"Naka move on na si Yolanda, ako hindi pa. ?? #YolandaPH #Yolandi",2013-11-09 06:38:13,rianzogomez,Not English,2013-11-11T04:28:36.683352
406832,399063356205580288,"Naka move on na si Yolanda, ako hindi pa. ?? #YolandaPH #Yolandi",2013-11-09 06:38:13,rianzogomez,Infrastructure Damage,2013-11-11T04:28:36.683352
406832,399063356205580288,"Naka move on na si Yolanda, ako hindi pa. ?? #YolandaPH #Yolandi",2013-11-09 06:38:13,rianzogomez,Not English,2013-11-11T04:28:36.683352
406832,399063356205580288,"Naka move on na si Yolanda, ako hindi pa. ?? #YolandaPH #Yolandi",2013-11-09 06:38:13,rianzogomez,Not English,2013-11-11T04:28:36.683352
406832,399063356205580288,"Naka move on na si Yolanda, ako hindi pa. ?? #YolandaPH #Yolandi",2013-11-09 06:38:13,rianzogomez,Not English,2013-11-11T04:28:36.683352
406832,399063356205580288,"Naka move on na si Yolanda, ako hindi pa. ?? #YolandaPH #Yolandi",2013-11-09 06:38:13,rianzogomez,Not Relevant / Skip / RTs,2013-11-11T04:28:36.683352
406832,399063356205580288,"Naka move on na si Yolanda, ako hindi pa. ?? #YolandaPH #Yolandi",2013-11-09 06:38:13,rianzogomez,Not Relevant / Skip / RTs,2013-11-11T04:28:36.683352
406833,399063404855300096,"Now that Yolanda is gone, we Filipinos must not lose hope. We should altogether muster all our courage to get back on track again.#RescuePH",2013-11-09 06:38:24,OdultJhona,Not Relevant / Skip / RTs,2013-11-11T04:28:37.094359
406833,399063404855300096,"Now that Yolanda is gone, we Filipinos must not lose hope. We should altogether muster all our courage to get back on track again.#RescuePH",2013-11-09 06:38:24,OdultJhona,Not Relevant / Skip / RTs,2013-11-11T04:28:37.094359
406833,399063404855300096,"Now that Yolanda is gone, we Filipinos must not lose hope. We should altogether muster all our courage to get back on track again.#RescuePH",2013-11-09 06:38:24,OdultJhona,Not Relevant / Skip / RTs,2013-11-11T04:28:37.094359
406833,399063404855300096,"Now that Yolanda is gone, we Filipinos must not lose hope. We should altogether muster all our courage to get back on track again.#RescuePH",2013-11-09 06:38:24,OdultJhona,Not Relevant / Skip / RTs,2013-11-11T04:28:37.094359
406833,399063404855300096,"Now that Yolanda is gone, we Filipinos must not lose hope. We should altogether muster all our courage to get back on track again.#RescuePH",2013-11-09 06:38:24,OdultJhona,Not Relevant / Skip / RTs,2013-11-11T04:28:37.094359
406834,399063468445147136,"News style, choice of words re #YolandaPH obviously for traffic purposes. Disaster porn, anyone? Shame. #Haiyan @CNN http://t.co/jgUY8X5YyO",2013-11-09 06:38:39,kingdelrosario,Not Relevant / Skip / RTs,2013-11-11T04:28:37.503043
406834,399063468445147136,"News style, choice of words re #YolandaPH obviously for traffic purposes. Disaster porn, anyone? Shame. #Haiyan @CNN http://t.co/jgUY8X5YyO",2013-11-09 06:38:39,kingdelrosario,Not Relevant / Skip / RTs,2013-11-11T04:28:37.503043
406834,399063468445147136,"News style, choice of words re #YolandaPH obviously for traffic purposes. Disaster porn, anyone? Shame. #Haiyan @CNN http://t.co/jgUY8X5YyO",2013-11-09 06:38:39,kingdelrosario,Not Relevant / Skip / RTs,2013-11-11T04:28:37.503043
406834,399063468445147136,"News style, choice of words re #YolandaPH obviously for traffic purposes. Disaster porn, anyone? Shame. #Haiyan @CNN http://t.co/jgUY8X5YyO",2013-11-09 06:38:39,kingdelrosario,Relevant but Other,2013-11-11T04:28:37.503043
406834,399063468445147136,"News style, choice of words re #YolandaPH obviously for traffic purposes. Disaster porn, anyone? Shame. #Haiyan @CNN http://t.co/jgUY8X5YyO",2013-11-09 06:38:39,kingdelrosario,Not Relevant / Skip / RTs,2013-11-11T04:28:37.503043
406835,399063478146592768,Nag exit na si Yolanda sa Philippines ????,2013-11-09 06:38:42,jazzlyneusebio,Not English,2013-11-11T04:28:37.913476
406835,399063478146592768,Nag exit na si Yolanda sa Philippines ????,2013-11-09 06:38:42,jazzlyneusebio,Not English,2013-11-11T04:28:37.913476
406835,399063478146592768,Nag exit na si Yolanda sa Philippines ????,2013-11-09 06:38:42,jazzlyneusebio,Not Relevant / Skip / RTs,2013-11-11T04:28:37.913476
406835,399063478146592768,Nag exit na si Yolanda sa Philippines ????,2013-11-09 06:38:42,jazzlyneusebio,Not English,2013-11-11T04:28:37.913476
406835,399063478146592768,Nag exit na si Yolanda sa Philippines ????,2013-11-09 06:38:42,jazzlyneusebio,Not Relevant / Skip / RTs,2013-11-11T04:28:37.913476
406835,399063478146592768,Nag exit na si Yolanda sa Philippines ????,2013-11-09 06:38:42,jazzlyneusebio,Not Relevant / Skip / RTs,2013-11-11T04:28:37.913476
406835,399063478146592768,Nag exit na si Yolanda sa Philippines ????,2013-11-09 06:38:42,jazzlyneusebio,Not Relevant / Skip / RTs,2013-11-11T04:28:37.913476
406835,399063478146592768,Nag exit na si Yolanda sa Philippines ????,2013-11-09 06:38:42,jazzlyneusebio,Not Relevant / Skip / RTs,2013-11-11T04:28:37.913476
406835,399063478146592768,Nag exit na si Yolanda sa Philippines ????,2013-11-09 06:38:42,jazzlyneusebio,Not English,2013-11-11T04:28:37.913476
406836,399063544110383105,"Isn't it supposed to be ""JUST OUT"" ?? RT @ABSCBNNews: JUST IN: Typhoon Yolanda exits PH.",2013-11-09 06:38:57,jgabescoto,Not Relevant / Skip / RTs,2013-11-11T04:28:38.322391
406836,399063544110383105,"Isn't it supposed to be ""JUST OUT"" ?? RT @ABSCBNNews: JUST IN: Typhoon Yolanda exits PH.",2013-11-09 06:38:57,jgabescoto,Not Relevant / Skip / RTs,2013-11-11T04:28:38.322391
406836,399063544110383105,"Isn't it supposed to be ""JUST OUT"" ?? RT @ABSCBNNews: JUST IN: Typhoon Yolanda exits PH.",2013-11-09 06:38:57,jgabescoto,Not Relevant / Skip / RTs,2013-11-11T04:28:38.322391
406836,399063544110383105,"Isn't it supposed to be ""JUST OUT"" ?? RT @ABSCBNNews: JUST IN: Typhoon Yolanda exits PH.",2013-11-09 06:38:57,jgabescoto,Not Relevant / Skip / RTs,2013-11-11T04:28:38.322391
406836,399063544110383105,"Isn't it supposed to be ""JUST OUT"" ?? RT @ABSCBNNews: JUST IN: Typhoon Yolanda exits PH.",2013-11-09 06:38:57,jgabescoto,Not Relevant / Skip / RTs,2013-11-11T04:28:38.322391
406836,399063544110383105,"Isn't it supposed to be ""JUST OUT"" ?? RT @ABSCBNNews: JUST IN: Typhoon Yolanda exits PH.",2013-11-09 06:38:57,jgabescoto,Not Relevant / Skip / RTs,2013-11-11T04:28:38.322391
406836,399063544110383105,"Isn't it supposed to be ""JUST OUT"" ?? RT @ABSCBNNews: JUST IN: Typhoon Yolanda exits PH.",2013-11-09 06:38:57,jgabescoto,Not Relevant / Skip / RTs,2013-11-11T04:28:38.322391
406836,399063544110383105,"Isn't it supposed to be ""JUST OUT"" ?? RT @ABSCBNNews: JUST IN: Typhoon Yolanda exits PH.",2013-11-09 06:38:57,jgabescoto,Not Relevant / Skip / RTs,2013-11-11T04:28:38.322391
406837,399063554298351616,@mischimediana @frankahan @gmailoilo @ABSCBNNews @gmanews Northern #Antique is badly hit by #YolandaPH. Please help #Tibiao #Barbaza,2013-11-09 06:39:00,ramiemadeja,Requests for Help / Needs,2013-11-11T04:28:38.730632
406837,399063554298351616,@mischimediana @frankahan @gmailoilo @ABSCBNNews @gmanews Northern #Antique is badly hit by #YolandaPH. Please help #Tibiao #Barbaza,2013-11-09 06:39:00,ramiemadeja,Not Relevant / Skip / RTs,2013-11-11T04:28:38.730632
406837,399063554298351616,@mischimediana @frankahan @gmailoilo @ABSCBNNews @gmanews Northern #Antique is badly hit by #YolandaPH. Please help #Tibiao #Barbaza,2013-11-09 06:39:00,ramiemadeja,Relevant but Other,2013-11-11T04:28:38.730632
