taskid,tweetid,text,date,username,category,taskCompletionTime
397670,399023575031898112,These are only 5 percent of the damage. #YolandaPH #Boracay http://t.co/vwlSRokasF,2013-11-09 04:00:08,monscoso,Infrastructure Damage,2013-11-09T19:47:36.611011
397670,399023575031898112,These are only 5 percent of the damage. #YolandaPH #Boracay http://t.co/vwlSRokasF,2013-11-09 04:00:08,monscoso,Infrastructure Damage,2013-11-09T19:47:36.611011
397670,399023575031898112,These are only 5 percent of the damage. #YolandaPH #Boracay http://t.co/vwlSRokasF,2013-11-09 04:00:08,monscoso,Relevant but Other,2013-11-09T19:47:36.611011
397670,399023575031898112,These are only 5 percent of the damage. #YolandaPH #Boracay http://t.co/vwlSRokasF,2013-11-09 04:00:08,monscoso,Not Relevant / Skip / RTs,2013-11-09T19:47:36.611011
397670,399023575031898112,These are only 5 percent of the damage. #YolandaPH #Boracay http://t.co/vwlSRokasF,2013-11-09 04:00:08,monscoso,Infrastructure Damage,2013-11-09T19:47:36.611011
397670,399023575031898112,These are only 5 percent of the damage. #YolandaPH #Boracay http://t.co/vwlSRokasF,2013-11-09 04:00:08,monscoso,Infrastructure Damage,2013-11-09T19:47:36.611011
397670,399023575031898112,These are only 5 percent of the damage. #YolandaPH #Boracay http://t.co/vwlSRokasF,2013-11-09 04:00:08,monscoso,Relevant but Other,2013-11-09T19:47:36.611011
397671,399023575954620416,"Question is, is the 200 mph typhoon or big Mike a greater threat to the Philippines? #watchout #herecomesthebigman",2013-11-09 04:00:08,TobiGatt88,Not Relevant / Skip / RTs,2013-11-09T19:47:37.092437
397671,399023575954620416,"Question is, is the 200 mph typhoon or big Mike a greater threat to the Philippines? #watchout #herecomesthebigman",2013-11-09 04:00:08,TobiGatt88,Not Relevant / Skip / RTs,2013-11-09T19:47:37.092437
397671,399023575954620416,"Question is, is the 200 mph typhoon or big Mike a greater threat to the Philippines? #watchout #herecomesthebigman",2013-11-09 04:00:08,TobiGatt88,Relevant but Other,2013-11-09T19:47:37.092437
